id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,target
68585601,0.0,32625.0,32625.0,32625.0,1,17.97,827.93,5,15,10,1,68000.0,1,0,0,0,305,10,16.63,3.0,89,685.0,689.0,0.0,11.0,0.0,7.0,0.0,8109.0,43.8,23.0,0,0.0,0.0,22272.68,22272.68,11184.98,11087.7,0.0,0.0,0.0,31,827.93,0,16,579.0,575.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,2939.0,119937.0,0.0,1.0,2.0,2.0,8.0,31936.0,92.0,0.0,2.0,4643.0,75.0,18500.0,2.0,4.0,3.0,4.0,17134.0,357.0,92.9,0.0,0.0,113.0,181.0,15.0,8.0,6.0,73.0,11.0,9.0,11.0,0.0,1.0,3.0,1.0,6.0,5.0,5.0,12.0,3.0,7.0,0.0,0.0,0.0,2.0,85.7,100.0,0.0,0.0,141182.0,40045.0,5000.0,34682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68594953,0.0,10000.0,10000.0,10000.0,0,11.48,329.67,1,9,5,1,30048.0,1,0,0,4,268,28,17.85,0.0,391,665.0,669.0,0.0,0.0,0.0,4.0,0.0,11038.0,86.9,7.0,0,0.0,0.0,11826.3649789327,11826.36,10000.0,1826.36,0.0,0.0,0.0,29,1622.53,0,13,674.0,670.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,16360.0,1.0,1.0,1.0,1.0,6.0,5322.0,89.0,0.0,0.0,4518.0,87.0,12700.0,0.0,4.0,0.0,1.0,4090.0,1546.0,84.8,0.0,0.0,68.0,65.0,37.0,6.0,0.0,37.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,18711.0,16360.0,10200.0,6011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68394613,0.0,35000.0,35000.0,35000.0,0,11.48,1153.83,1,9,0,2,110000.0,1,0,0,0,226,11,24.98,0.0,319,670.0,674.0,0.0,71.0,0.0,27.0,0.0,6808.0,12.7,57.0,1,0.0,0.0,41515.4462506034,41515.45,35000.0,6515.45,0.0,0.0,0.0,0,1153.72,0,16,829.0,825.0,0.0,71.0,1.0,0,0.0,0.0,0,0.0,434.0,176820.0,0.0,6.0,1.0,4.0,8.0,70499.0,73.0,1.0,4.0,2485.0,44.0,53500.0,2.0,0.0,2.0,9.0,7368.0,21381.0,10.5,0.0,0.0,218.0,153.0,9.0,8.0,5.0,20.0,71.0,8.0,71.0,1.0,2.0,6.0,7.0,10.0,19.0,20.0,33.0,6.0,27.0,0.0,0.0,0.0,2.0,98.2,0.0,0.0,0.0,261304.0,77307.0,23900.0,97279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68544707,0.0,30000.0,30000.0,30000.0,1,23.13,847.96,2,24,11,0,100000.0,2,0,0,0,518,9,26.66,0.0,318,665.0,669.0,0.0,36.0,0.0,18.0,0.0,24671.0,48.5,28.0,0,0.0,0.0,18558.74,18558.74,7296.39,11262.35,0.0,0.0,0.0,22,847.96,0,0,559.0,555.0,0.0,73.0,1.0,0,0.0,0.0,0,0.0,258.0,306763.0,2.0,2.0,1.0,1.0,4.0,63049.0,60.0,4.0,11.0,5584.0,53.0,50900.0,1.0,0.0,2.0,13.0,17042.0,15433.0,50.2,0.0,0.0,140.0,270.0,6.0,4.0,2.0,13.0,82.0,4.0,36.0,1.0,4.0,12.0,4.0,7.0,6.0,14.0,18.0,12.0,18.0,0.0,0.0,0.0,6.0,92.6,75.0,0.0,0.0,359846.0,88261.0,31000.0,75573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68484130,0.0,7000.0,7000.0,7000.0,0,9.8,225.22,1,18,10,0,32000.0,2,0,0,0,306,20,20.07,1.0,12,710.0,714.0,1.0,4.0,0.0,16.0,0.0,7576.0,25.6,34.0,0,0.0,0.0,8034.5095373536,8034.51,7000.0,1034.51,0.0,0.0,0.0,32,1968.42,0,23,729.0,725.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,130624.0,1.0,9.0,0.0,2.0,14.0,38632.0,102.0,2.0,6.0,501.0,69.0,29600.0,1.0,0.0,3.0,8.0,8164.0,9499.0,5.0,0.0,0.0,74.0,234.0,5.0,5.0,6.0,21.0,0.0,5.0,4.0,0.0,1.0,4.0,2.0,11.0,11.0,6.0,17.0,4.0,16.0,0.0,0.0,0.0,2.0,97.1,0.0,0.0,0.0,158125.0,46208.0,10000.0,37725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68463611,0.0,7850.0,7850.0,7850.0,0,13.44,266.17,0,5,5,1,50441.0,2,0,0,0,179,10,26.98,0.0,205,675.0,679.0,2.0,0.0,83.0,7.0,1.0,3633.0,74.1,14.0,0,0.0,0.0,9088.6775326698,9088.68,7850.0,1238.68,0.0,0.0,0.0,2,4835.82,0,22,674.0,670.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,46176.0,1.0,4.0,2.0,4.0,2.0,42543.0,88.0,0.0,1.0,2731.0,87.0,4900.0,6.0,1.0,4.0,5.0,6597.0,1267.0,74.1,0.0,0.0,38.0,125.0,20.0,2.0,0.0,20.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,8.0,6.0,3.0,8.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,33.3,1.0,0.0,53387.0,46176.0,4900.0,48487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68340323,0.0,10000.0,10000.0,10000.0,0,10.78,326.35,1,2,0,1,43747.0,2,0,0,0,427,13,20.96,0.0,60,715.0,719.0,0.0,0.0,0.0,7.0,0.0,5683.0,41.5,22.0,1,0.0,0.0,11733.4741935455,11733.47,10000.0,1733.47,0.0,0.0,0.0,0,326.19,0,0,744.0,740.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,28689.0,1.0,2.0,2.0,2.0,5.0,23006.0,76.0,1.0,1.0,3754.0,65.0,13700.0,0.0,0.0,0.0,3.0,4782.0,5517.0,50.7,0.0,0.0,96.0,193.0,8.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,15.0,5.0,5.0,17.0,2.0,7.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,44103.0,28689.0,11200.0,30403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
66622036,0.0,13000.0,13000.0,13000.0,0,10.78,424.26,1,2,10,1,61500.0,1,0,0,4,38,24,6.71,0.0,142,670.0,674.0,0.0,24.0,0.0,8.0,0.0,12072.0,52.6,15.0,0,0.0,0.0,15186.312031877,15186.31,13000.0,2186.31,0.0,0.0,0.0,18,1263.59,0,0,784.0,780.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,12072.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,3.0,5021.0,53.0,20800.0,2.0,2.0,2.0,4.0,1725.0,5228.0,65.1,0.0,0.0,103.0,189.0,19.0,10.0,0.0,19.0,24.0,10.0,24.0,0.0,5.0,5.0,6.0,9.0,3.0,8.0,12.0,5.0,8.0,0.0,0.0,0.0,1.0,92.9,66.7,0.0,0.0,20800.0,12072.0,17300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68604343,0.0,10000.0,10000.0,10000.0,0,5.32,301.15,3,14,1,0,175000.0,2,0,0,0,664,29,22.07,0.0,374,710.0,714.0,3.0,0.0,0.0,11.0,0.0,77952.0,74.0,32.0,0,0.0,0.0,10563.3170914066,10563.32,10000.0,563.32,0.0,0.0,0.0,9,6350.18,0,14,809.0,805.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,697741.0,3.0,4.0,2.0,2.0,1.0,69834.0,76.0,1.0,1.0,24636.0,74.0,105400.0,0.0,1.0,3.0,3.0,63431.0,21080.0,74.0,0.0,0.0,145.0,391.0,4.0,1.0,9.0,4.0,0.0,4.0,0.0,0.0,5.0,5.0,9.0,9.0,10.0,5.0,17.0,5.0,11.0,0.0,0.0,0.0,3.0,100.0,40.0,0.0,0.0,792852.0,147786.0,105400.0,91856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
67999306,0.0,28000.0,28000.0,28000.0,1,18.49,718.51,5,22,1,1,131000.0,0,0,0,0,363,3,10.31,0.0,433,690.0,694.0,0.0,0.0,60.0,11.0,1.0,4036.0,37.4,27.0,0,12806.83,12806.83,27993.13,27993.13,15193.17,12799.96,0.0,0.0,0.0,25,718.51,1,0,694.0,690.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,27175.0,1.0,3.0,1.0,3.0,8.0,23139.0,74.0,4.0,4.0,964.0,64.0,10800.0,0.0,0.0,1.0,7.0,3019.0,4436.0,17.9,0.0,0.0,141.0,438.0,3.0,3.0,1.0,7.0,0.0,7.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0,8.0,20.0,3.0,10.0,0.0,0.0,0.0,5.0,100.0,0.0,1.0,0.0,42263.0,27175.0,5400.0,31463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68504118,0.0,6500.0,6500.0,6500.0,0,7.91,203.42,3,23,0,0,42000.0,0,0,0,0,410,23,17.49,0.0,205,680.0,684.0,0.0,70.0,0.0,12.0,0.0,6065.0,23.6,19.0,0,0.0,0.0,7320.122826256,7320.12,6500.0,820.12,0.0,0.0,0.0,0,203.28,0,16,814.0,810.0,0.0,70.0,1.0,0,0.0,0.0,0,0.0,3920.0,96919.0,2.0,1.0,0.0,0.0,60.0,3084.0,12.0,2.0,5.0,2849.0,18.0,25700.0,0.0,3.0,0.0,5.0,8077.0,7729.0,36.6,0.0,0.0,113.0,125.0,2.0,2.0,1.0,15.0,0.0,22.0,70.0,1.0,2.0,5.0,5.0,5.0,5.0,10.0,13.0,5.0,12.0,0.0,0.0,0.0,2.0,94.7,0.0,0.0,0.0,145642.0,9149.0,12200.0,26434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68584673,0.0,12000.0,12000.0,12000.0,1,14.85,284.54,0,3,3,1,52500.0,2,0,0,0,278,11,31.25,0.0,193,660.0,664.0,1.0,44.0,69.0,9.0,2.0,4717.0,44.5,24.0,1,0.0,0.0,8638.39,8638.39,1592.56,1512.63,0.0,5533.2,995.976,21,284.54,0,6,644.0,640.0,0.0,44.0,1.0,0,0.0,0.0,0,0.0,0.0,54937.0,1.0,3.0,2.0,4.0,3.0,50220.0,87.0,2.0,3.0,2093.0,81.0,10600.0,2.0,0.0,1.0,7.0,6104.0,338.0,90.3,0.0,0.0,112.0,144.0,7.0,3.0,2.0,28.0,0.0,4.0,0.0,1.0,2.0,4.0,2.0,5.0,12.0,6.0,10.0,5.0,9.0,0.0,0.0,0.0,4.0,94.7,100.0,2.0,0.0,68153.0,54937.0,3500.0,57553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,6,1,26,5533.2,50.0,12.0,0
68574362,0.0,23650.0,23650.0,23650.0,1,20.5,633.18,4,19,0,1,52560.0,2,0,0,0,203,28,36.64,0.0,127,665.0,669.0,1.0,0.0,0.0,21.0,0.0,38123.0,81.0,37.0,0,0.0,0.0,21771.08,21771.08,8507.58,9827.71,0.0,3435.79,618.4422,36,633.18,0,3,539.0,535.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,50978.0,2.0,2.0,2.0,2.0,11.0,12855.0,75.0,2.0,4.0,5730.0,81.0,47140.0,0.0,0.0,2.0,6.0,2548.0,3059.0,93.0,0.0,0.0,126.0,211.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,18.0,10.0,10.0,9.0,18.0,27.0,18.0,20.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,64218.0,50978.0,30585.0,17078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
67848868,0.0,16000.0,16000.0,16000.0,0,7.49,497.63,3,12,4,0,82500.0,0,0,0,0,451,8,28.48,0.0,349,705.0,709.0,0.0,0.0,0.0,28.0,0.0,28891.0,31.4,39.0,0,0.0,0.0,17298.0120022331,17298.01,16000.0,1298.01,0.0,0.0,0.0,5,9840.22,0,13,674.0,670.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,182644.0,0.0,3.0,1.0,3.0,11.0,31068.0,68.0,3.0,6.0,6587.0,43.0,92000.0,0.0,4.0,1.0,9.0,6765.0,47239.0,36.2,0.0,0.0,70.0,345.0,7.0,7.0,1.0,8.0,0.0,8.0,0.0,0.0,10.0,14.0,13.0,15.0,9.0,23.0,28.0,14.0,28.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,266310.0,59959.0,74000.0,45865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68564120,0.0,12000.0,12000.0,12000.0,0,15.77,420.53,5,17,2,2,52000.0,2,0,0,6,31,15,5.73,0.0,17,675.0,679.0,1.0,30.0,0.0,9.0,0.0,8205.0,80.4,21.0,0,0.0,0.0,14257.6107894328,14257.61,12000.0,2257.61,0.0,0.0,0.0,2,7539.64,0,0,704.0,700.0,0.0,30.0,1.0,0,0.0,0.0,0,0.0,0.0,157525.0,0.0,1.0,0.0,0.0,28.0,8545.0,100.0,0.0,1.0,4091.0,89.0,10200.0,0.0,0.0,2.0,1.0,19691.0,760.0,89.9,0.0,0.0,119.0,170.0,24.0,24.0,1.0,52.0,0.0,1.0,0.0,1.0,3.0,4.0,3.0,9.0,3.0,7.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,95.2,100.0,0.0,0.0,170937.0,16750.0,7500.0,8545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68484073,0.0,15000.0,15000.0,15000.0,0,12.88,504.55,0,10,11,2,60000.0,1,0,0,0,51,27,15.3,0.0,440,690.0,694.0,0.0,0.0,0.0,2.0,0.0,14045.0,104.8,10.0,0,0.0,0.0,12931.54,12931.54,5559.03,2062.52,25.23,5284.76,951.2568,24,50.0,0,13,594.0,590.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,14045.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,10433.0,105.0,13400.0,0.0,0.0,1.0,0.0,7023.0,0.0,104.8,0.0,0.0,46.0,351.0,47.0,46.0,1.0,47.0,0.0,11.0,0.0,0.0,2.0,2.0,2.0,6.0,1.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,13400.0,14045.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,7,1,23,5384.76,55.0,18.0,0
68594041,0.0,11400.0,11400.0,11400.0,0,19.48,420.66,4,11,0,0,69000.0,0,0,0,0,38,24,28.26,0.0,138,665.0,669.0,0.0,78.0,79.0,26.0,1.0,18915.0,58.4,53.0,0,0.0,0.0,5579.94,5579.94,1995.43,1437.7,0.0,2146.81,386.4258,12,420.66,0,32,539.0,535.0,0.0,78.0,1.0,0,0.0,0.0,0,0.0,0.0,112025.0,6.0,3.0,1.0,3.0,5.0,33656.0,78.0,5.0,10.0,5728.0,69.0,32400.0,0.0,4.0,0.0,14.0,4668.0,1951.0,89.0,0.0,0.0,257.0,314.0,4.0,4.0,2.0,21.0,0.0,0.0,0.0,1.0,5.0,8.0,5.0,15.0,12.0,22.0,38.0,9.0,26.0,0.0,0.0,0.0,7.0,97.8,60.0,1.0,0.0,135852.0,52571.0,17800.0,43452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68584088,0.0,7500.0,7500.0,7500.0,0,6.99,231.55,3,28,0,0,68000.0,0,0,0,4,263,23,12.27,0.0,378,720.0,724.0,1.0,29.0,0.0,18.0,0.0,6116.0,18.0,48.0,0,0.0,0.0,7904.88,7904.88,7500.0,404.88,0.0,0.0,0.0,6,5822.39,0,0,729.0,725.0,0.0,53.0,1.0,0,0.0,0.0,0,0.0,0.0,130044.0,2.0,2.0,0.0,1.0,18.0,19010.0,47.0,4.0,8.0,2891.0,34.0,33900.0,1.0,5.0,3.0,9.0,7650.0,13144.0,27.8,0.0,0.0,150.0,251.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,5.0,11.0,7.0,15.0,38.0,9.0,18.0,0.0,0.0,0.0,4.0,95.8,20.0,0.0,0.0,186889.0,25126.0,18200.0,40606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68523820,0.0,6025.0,6025.0,6025.0,0,10.78,196.63,1,2,8,0,62000.0,0,0,0,4,170,28,9.39,0.0,61,740.0,744.0,0.0,0.0,0.0,5.0,0.0,5979.0,64.3,5.0,0,0.0,0.0,7010.6827405114,7010.68,6025.0,985.68,0.0,0.0,0.0,20,83.87,0,0,744.0,740.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,220725.0,1.0,1.0,1.0,1.0,5.0,10208.0,86.0,0.0,0.0,5054.0,77.0,9300.0,1.0,0.0,2.0,1.0,44145.0,3321.0,64.3,0.0,0.0,5.0,114.0,42.0,5.0,1.0,42.0,0.0,5.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,236354.0,16187.0,9300.0,11854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68383675,0.0,3000.0,3000.0,3000.0,0,7.91,93.89,3,23,0,2,70000.0,0,0,0,0,181,5,20.81,0.0,17,720.0,724.0,0.0,0.0,0.0,10.0,0.0,13268.0,61.4,26.0,0,0.0,0.0,3119.46,3119.46,3000.0,119.46,0.0,0.0,0.0,4,2651.33,0,0,709.0,705.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,195674.0,0.0,4.0,0.0,1.0,18.0,23156.0,45.0,0.0,0.0,9715.0,50.0,21600.0,0.0,0.0,0.0,1.0,19567.0,1131.0,91.4,0.0,0.0,171.0,131.0,81.0,18.0,4.0,85.0,0.0,20.0,0.0,0.0,3.0,5.0,3.0,5.0,14.0,5.0,8.0,5.0,10.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,243029.0,36424.0,13100.0,51973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
67265255,0.0,2400.0,2400.0,2400.0,0,15.77,84.11,5,17,11,1,24000.0,0,0,0,5,125,23,37.6,0.0,398,715.0,719.0,0.0,0.0,0.0,6.0,0.0,7452.0,63.2,12.0,0,0.0,0.0,632.78,632.78,321.8,180.76,45.0,85.22,15.3396,4,84.11,0,23,539.0,535.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,22342.0,1.0,3.0,1.0,4.0,1.0,14890.0,62.0,0.0,0.0,2707.0,62.0,11800.0,0.0,11.0,0.0,4.0,3724.0,1593.0,63.0,0.0,0.0,47.0,54.0,29.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,9.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,35812.0,22342.0,4300.0,24012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
68483571,0.0,15000.0,15000.0,15000.0,0,7.49,466.53,3,12,10,1,55000.0,2,0,0,4,181,5,24.9,0.0,57,740.0,744.0,0.0,0.0,0.0,11.0,0.0,12358.0,43.7,18.0,1,0.0,0.0,16779.2541617155,16779.25,15000.0,1779.25,0.0,0.0,0.0,0,466.3,0,16,794.0,790.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,29689.0,0.0,3.0,1.0,2.0,9.0,17331.0,55.0,0.0,0.0,12277.0,50.0,28300.0,2.0,1.0,1.0,2.0,3299.0,15942.0,43.7,0.0,0.0,137.0,142.0,29.0,9.0,0.0,29.0,0.0,9.0,0.0,0.0,3.0,3.0,7.0,9.0,8.0,8.0,10.0,3.0,11.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,59827.0,29689.0,28300.0,31527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
67820032,0.0,18000.0,18000.0,18000.0,0,11.99,597.78,0,1,1,0,45000.0,0,0,0,0,653,9,21.21,0.0,357,695.0,699.0,1.0,0.0,0.0,10.0,0.0,6438.0,43.8,13.0,0,0.0,0.0,21571.895023318302,21571.9,18000.0,3571.9,0.0,0.0,0.0,17,1775.71,0,3,644.0,640.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,187487.0,3.0,2.0,0.0,3.0,13.0,21386.0,72.0,2.0,4.0,2513.0,63.0,14700.0,5.0,7.0,6.0,8.0,18749.0,987.0,71.8,0.0,0.0,27.0,40.0,5.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,7.0,8.0,4.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,204673.0,27824.0,3500.0,29598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
